date,sales,region,state,category,type,caffeination
9/1/2011,194,Central,WI,Espresso,Caffe Mocha,Regular
9/1/2011,160,East,CT,Herbal Tea,Lemon,Decaf
9/1/2011,145,East,CT,Herbal Tea,Mint,Decaf
9/1/2011,115,East,CT,Tea,Darjeeling,Regular
9/1/2011,61,East,CT,Tea,Green Tea,Regular
9/1/2011,159,East,CT,Espresso,Caffe Mocha,Regular
9/1/2011,120,East,CT,Espresso,Decaf Espresso,Decaf
9/1/2011,275,East,CT,Coffee,Columbian,Regular
9/1/2011,81,East,FL,Herbal Tea,Chamomile,Decaf
9/1/2011,159,East,FL,Herbal Tea,Lemon,Decaf
9/1/2011,194,East,FL,Herbal Tea,Mint,Decaf
9/1/2011,93,East,FL,Tea,Darjeeling,Regular
9/1/2011,134,East,FL,Tea,Green Tea,Regular
9/1/2011,238,East,FL,Espresso,Caffe Mocha,Regular
9/1/2011,212,East,FL,Espresso,Decaf Espresso,Decaf
9/1/2011,265,East,FL,Coffee,Columbian,Regular
9/1/2011,245,East,FL,Coffee,Decaf Irish Cream,Decaf
9/1/2011,109,East,MA,Herbal Tea,Lemon,Decaf
9/1/2011,77,East,MA,Tea,Darjeeling,Regular
9/1/2011,53,East,MA,Tea,Green Tea,Regular
9/1/2011,104,East,MA,Espresso,Caffe Mocha,Regular
9/1/2011,330,East,MA,Espresso,Regular Espresso,Regular
9/1/2011,614,East,MA,Coffee,Columbian,Regular
9/1/2011,97,East,NH,Herbal Tea,Lemon,Decaf
9/1/2011,51,East,NH,Tea,Darjeeling,Regular
9/1/2011,46,East,NH,Tea,Green Tea,Regular
9/1/2011,113,East,NH,Espresso,Caffe Mocha,Regular
9/1/2011,58,East,NH,Espresso,Regular Espresso,Regular
9/1/2011,128,East,NH,Coffee,Amaretto,Regular
9/1/2011,148,East,NH,Coffee,Columbian,Regular
9/1/2011,577,East,NY,Herbal Tea,Lemon,Decaf
9/1/2011,119,East,NY,Herbal Tea,Mint,Decaf
9/1/2011,261,East,NY,Tea,Darjeeling,Regular
9/1/2011,322,East,NY,Tea,Earl Grey,Regular
9/1/2011,212,East,NY,Tea,Green Tea,Regular
9/1/2011,72,East,NY,Espresso,Caffe Mocha,Regular
9/1/2011,604,East,NY,Espresso,Regular Espresso,Regular
9/1/2011,842,East,NY,Coffee,Columbian,Regular
9/1/2011,169,South,LA,Herbal Tea,Chamomile,Decaf
9/1/2011,160,South,LA,Herbal Tea,Lemon,Decaf
9/1/2011,127,South,LA,Coffee,Columbian,Regular
9/1/2011,134,South,LA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,159,South,LA,Espresso,Caffe Latte,Regular
9/1/2011,161,South,LA,Espresso,Caffe Mocha,Regular
9/1/2011,120,South,LA,Espresso,Decaf Espresso,Decaf
9/1/2011,51,South,NM,Herbal Tea,Chamomile,Decaf
9/1/2011,77,South,NM,Herbal Tea,Lemon,Decaf
9/1/2011,148,South,NM,Coffee,Columbian,Regular
9/1/2011,123,South,NM,Coffee,Decaf Irish Cream,Decaf
9/1/2011,58,South,NM,Espresso,Caffe Latte,Regular
9/1/2011,113,South,NM,Espresso,Caffe Mocha,Regular
9/1/2011,97,South,NM,Espresso,Decaf Espresso,Decaf
9/1/2011,159,South,OK,Herbal Tea,Chamomile,Decaf
9/1/2011,238,South,OK,Herbal Tea,Lemon,Decaf
9/1/2011,149,South,OK,Coffee,Columbian,Regular
9/1/2011,77,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/2011,245,South,OK,Espresso,Caffe Latte,Regular
9/1/2011,53,South,OK,Espresso,Caffe Mocha,Regular
9/1/2011,265,South,OK,Espresso,Decaf Espresso,Decaf
9/1/2011,133,South,TX,Herbal Tea,Chamomile,Decaf
9/1/2011,114,South,TX,Herbal Tea,Lemon,Decaf
9/1/2011,582,South,TX,Coffee,Columbian,Regular
9/1/2011,141,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/2011,160,South,TX,Espresso,Caffe Latte,Regular
9/1/2011,322,South,TX,Espresso,Caffe Mocha,Regular
9/1/2011,212,South,TX,Espresso,Decaf Espresso,Decaf
9/1/2011,113,West,UT,Tea,Darjeeling,Regular
9/1/2011,97,West,UT,Tea,Earl Grey,Regular
9/1/2011,58,West,UT,Tea,Green Tea,Regular
9/1/2011,128,West,UT,Herbal Tea,Chamomile,Decaf
9/1/2011,148,West,UT,Herbal Tea,Lemon,Decaf
9/1/2011,123,West,UT,Herbal Tea,Mint,Decaf
9/1/2011,145,West,UT,Coffee,Amaretto,Regular
9/1/2011,120,West,UT,Coffee,Columbian,Regular
9/1/2011,160,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/2011,84,West,UT,Espresso,Caffe Latte,Regular
9/1/2011,169,West,UT,Espresso,Caffe Mocha,Regular
9/1/2011,115,West,UT,Espresso,Decaf Espresso,Decaf
9/1/2011,322,West,CA,Tea,Darjeeling,Regular
9/1/2011,212,West,CA,Tea,Earl Grey,Regular
9/1/2011,160,West,CA,Tea,Green Tea,Regular
9/1/2011,261,West,CA,Herbal Tea,Chamomile,Decaf
9/1/2011,582,West,CA,Herbal Tea,Lemon,Decaf
9/1/2011,141,West,CA,Herbal Tea,Mint,Decaf
9/1/2011,116,West,CA,Coffee,Amaretto,Regular
9/1/2011,842,West,CA,Coffee,Columbian,Regular
9/1/2011,147,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,531,West,CA,Espresso,Caffe Latte,Regular
9/1/2011,309,West,CA,Espresso,Caffe Mocha,Regular
9/1/2011,628,West,CA,Espresso,Decaf Espresso,Decaf
9/1/2011,628,West,NV,Tea,Darjeeling,Regular
9/1/2011,531,West,NV,Tea,Earl Grey,Regular
9/1/2011,20,West,NV,Tea,Green Tea,Regular
9/1/2011,309,West,NV,Herbal Tea,Chamomile,Decaf
9/1/2011,412,West,NV,Herbal Tea,Lemon,Decaf
9/1/2011,318,West,NV,Herbal Tea,Mint,Decaf
9/1/2011,97,West,NV,Coffee,Columbian,Regular
9/1/2011,77,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/2011,46,West,NV,Espresso,Caffe Latte,Regular
9/1/2011,51,West,NV,Espresso,Caffe Mocha,Regular
9/1/2011,62,West,NV,Espresso,Decaf Espresso,Decaf
9/1/2011,53,West,OR,Tea,Darjeeling,Regular
9/1/2011,265,West,OR,Tea,Earl Grey,Regular
9/1/2011,245,West,OR,Tea,Green Tea,Regular
9/1/2011,65,West,OR,Herbal Tea,Chamomile,Decaf
9/1/2011,149,West,OR,Herbal Tea,Lemon,Decaf
9/1/2011,134,West,OR,Coffee,Amaretto,Regular
9/1/2011,146,West,OR,Coffee,Columbian,Regular
9/1/2011,114,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/2011,109,West,OR,Espresso,Caffe Latte,Regular
9/1/2011,133,West,OR,Espresso,Caffe Mocha,Regular
9/1/2011,330,West,OR,Espresso,Decaf Espresso,Decaf
9/1/2011,161,West,WA,Tea,Darjeeling,Regular
9/1/2011,120,West,WA,Tea,Earl Grey,Regular
9/1/2011,159,West,WA,Tea,Green Tea,Regular
9/1/2011,275,West,WA,Herbal Tea,Chamomile,Decaf
9/1/2011,127,West,WA,Herbal Tea,Lemon,Decaf
9/1/2011,178,West,WA,Coffee,Columbian,Regular
9/1/2011,238,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,81,West,WA,Espresso,Caffe Latte,Regular
9/1/2011,159,West,WA,Espresso,Caffe Mocha,Regular
9/1/2011,194,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2011,343,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/2011,130,Central,CO,Herbal Tea,Lemon,Decaf
10/1/2011,131,Central,CO,Herbal Tea,Mint,Decaf
10/1/2011,128,Central,CO,Tea,Darjeeling,Regular
10/1/2011,126,Central,CO,Tea,Earl Grey,Regular
10/1/2011,218,Central,CO,Tea,Green Tea,Regular
10/1/2011,199,Central,CO,Espresso,Caffe Mocha,Regular
10/1/2011,194,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/2011,322,Central,CO,Coffee,Amaretto,Regular
10/1/2011,96,Central,CO,Coffee,Columbian,Regular
10/1/2011,282,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/2011,322,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/2011,96,Central,IL,Herbal Tea,Lemon,Decaf
10/1/2011,282,Central,IL,Herbal Tea,Mint,Decaf
10/1/2011,199,Central,IL,Tea,Darjeeling,Regular
10/1/2011,194,Central,IL,Tea,Earl Grey,Regular
10/1/2011,637,Central,IL,Espresso,Caffe Mocha,Regular
10/1/2011,509,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/2011,391,Central,IL,Coffee,Columbian,Regular
10/1/2011,318,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/2011,637,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/2011,318,Central,IA,Herbal Tea,Lemon,Decaf
10/1/2011,509,Central,IA,Tea,Darjeeling,Regular
10/1/2011,604,Central,IA,Tea,Earl Grey,Regular
10/1/2011,62,Central,IA,Espresso,Caffe Mocha,Regular
10/1/2011,46,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/2011,55,Central,IA,Coffee,Amaretto,Regular
10/1/2011,72,Central,IA,Coffee,Columbian,Regular
10/1/2011,25,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,116,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/2011,116,Central,MO,Herbal Tea,Lemon,Decaf
10/1/2011,98,Central,MO,Tea,Darjeeling,Regular
10/1/2011,60,Central,MO,Tea,Earl Grey,Regular
10/1/2011,82,Central,MO,Tea,Green Tea,Regular
10/1/2011,106,Central,MO,Espresso,Caffe Mocha,Regular
10/1/2011,84,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/2011,189,Central,MO,Coffee,Columbian,Regular
10/1/2011,151,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/2011,56,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/2011,70,Central,OH,Herbal Tea,Lemon,Decaf
10/1/2011,218,Central,OH,Tea,Darjeeling,Regular
10/1/2011,232,Central,OH,Tea,Earl Grey,Regular
10/1/2011,343,Central,OH,Espresso,Caffe Mocha,Regular
10/1/2011,128,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/2011,131,Central,OH,Coffee,Amaretto,Regular
10/1/2011,114,Central,OH,Coffee,Columbian,Regular
10/1/2011,130,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/2011,169,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/2011,126,Central,WI,Herbal Tea,Lemon,Decaf
10/1/2011,120,Central,WI,Tea,Darjeeling,Regular
10/1/2011,153,Central,WI,Tea,Earl Grey,Regular
10/1/2011,185,Central,WI,Espresso,Caffe Mocha,Regular
10/1/2011,54,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/2011,134,Central,WI,Coffee,Amaretto,Regular
10/1/2011,245,Central,WI,Coffee,Columbian,Regular
10/1/2011,215,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/2011,189,East,CT,Herbal Tea,Lemon,Decaf
10/1/2011,151,East,CT,Herbal Tea,Mint,Decaf
10/1/2011,106,East,CT,Tea,Darjeeling,Regular
10/1/2011,64,East,CT,Tea,Green Tea,Regular
10/1/2011,153,East,CT,Espresso,Caffe Mocha,Regular
10/1/2011,118,East,CT,Espresso,Decaf Espresso,Decaf
10/1/2011,334,East,CT,Coffee,Columbian,Regular
10/1/2011,54,East,FL,Herbal Tea,Chamomile,Decaf
10/1/2011,134,East,FL,Herbal Tea,Lemon,Decaf
10/1/2011,185,East,FL,Herbal Tea,Mint,Decaf
10/1/2011,100,East,FL,Tea,Darjeeling,Regular
10/1/2011,126,East,FL,Tea,Green Tea,Regular
10/1/2011,245,East,FL,Espresso,Caffe Mocha,Regular
10/1/2011,215,East,FL,Espresso,Decaf Espresso,Decaf
10/1/2011,218,East,FL,Coffee,Columbian,Regular
10/1/2011,232,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/2011,128,East,MA,Herbal Tea,Lemon,Decaf
10/1/2011,70,East,MA,Tea,Darjeeling,Regular
10/1/2011,56,East,MA,Tea,Green Tea,Regular
10/1/2011,124,East,MA,Espresso,Caffe Mocha,Regular
10/1/2011,343,East,MA,Espresso,Regular Espresso,Regular
10/1/2011,505,East,MA,Coffee,Columbian,Regular
10/1/2011,82,East,NH,Herbal Tea,Lemon,Decaf
10/1/2011,55,East,NH,Tea,Darjeeling,Regular
10/1/2011,46,East,NH,Tea,Green Tea,Regular
10/1/2011,116,East,NH,Espresso,Caffe Mocha,Regular
10/1/2011,60,East,NH,Espresso,Regular Espresso,Regular
10/1/2011,128,East,NH,Coffee,Amaretto,Regular
10/1/2011,121,East,NH,Coffee,Columbian,Regular
10/1/2011,547,East,NY,Herbal Tea,Lemon,Decaf
10/1/2011,175,East,NY,Herbal Tea,Mint,Decaf
10/1/2011,282,East,NY,Tea,Darjeeling,Regular
10/1/2011,322,East,NY,Tea,Earl Grey,Regular
10/1/2011,199,East,NY,Tea,Green Tea,Regular
10/1/2011,74,East,NY,Espresso,Caffe Mocha,Regular
10/1/2011,815,East,NY,Espresso,Regular Espresso,Regular
10/1/2011,693,East,NY,Coffee,Columbian,Regular
10/1/2011,251,South,LA,Herbal Tea,Chamomile,Decaf
10/1/2011,189,South,LA,Herbal Tea,Lemon,Decaf
10/1/2011,127,South,LA,Coffee,Columbian,Regular
10/1/2011,126,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,153,South,LA,Espresso,Caffe Latte,Regular
10/1/2011,169,South,LA,Espresso,Caffe Mocha,Regular
10/1/2011,120,South,LA,Espresso,Decaf Espresso,Decaf
10/1/2011,55,South,NM,Herbal Tea,Chamomile,Decaf
10/1/2011,72,South,NM,Herbal Tea,Lemon,Decaf
10/1/2011,121,South,NM,Coffee,Columbian,Regular
10/1/2011,116,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/2011,60,South,NM,Espresso,Caffe Latte,Regular
10/1/2011,116,South,NM,Espresso,Caffe Mocha,Regular
10/1/2011,98,South,NM,Espresso,Decaf Espresso,Decaf
10/1/2011,134,South,OK,Herbal Tea,Chamomile,Decaf
10/1/2011,245,South,OK,Herbal Tea,Lemon,Decaf
10/1/2011,218,South,OK,Coffee,Columbian,Regular
10/1/2011,70,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/2011,232,South,OK,Espresso,Caffe Latte,Regular
10/1/2011,56,South,OK,Espresso,Caffe Mocha,Regular
10/1/2011,218,South,OK,Espresso,Decaf Espresso,Decaf
10/1/2011,131,South,TX,Herbal Tea,Chamomile,Decaf
10/1/2011,114,South,TX,Herbal Tea,Lemon,Decaf
10/1/2011,554,South,TX,Coffee,Columbian,Regular
10/1/2011,96,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/2011,194,South,TX,Espresso,Caffe Latte,Regular
10/1/2011,322,South,TX,Espresso,Caffe Mocha,Regular
10/1/2011,199,South,TX,Espresso,Decaf Espresso,Decaf
10/1/2011,116,West,UT,Tea,Darjeeling,Regular
10/1/2011,98,West,UT,Tea,Earl Grey,Regular
10/1/2011,60,West,UT,Tea,Green Tea,Regular
10/1/2011,128,West,UT,Herbal Tea,Chamomile,Decaf
10/1/2011,121,West,UT,Herbal Tea,Lemon,Decaf
10/1/2011,116,West,UT,Herbal Tea,Mint,Decaf
10/1/2011,251,West,UT,Espresso,Caffe Mocha,Regular
10/1/2011,106,West,UT,Espresso,Decaf Espresso,Decaf
10/1/2011,151,West,UT,Coffee,Amaretto,Regular
10/1/2011,118,West,UT,Coffee,Columbian,Regular
10/1/2011,189,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/2011,84,West,UT,Espresso,Caffe Latte,Regular
10/1/2011,322,West,CA,Tea,Darjeeling,Regular
10/1/2011,199,West,CA,Tea,Earl Grey,Regular
10/1/2011,194,West,CA,Tea,Green Tea,Regular
10/1/2011,282,West,CA,Herbal Tea,Chamomile,Decaf
10/1/2011,554,West,CA,Herbal Tea,Lemon,Decaf
10/1/2011,96,West,CA,Herbal Tea,Mint,Decaf
10/1/2011,318,West,CA,Espresso,Caffe Mocha,Regular
10/1/2011,637,West,CA,Espresso,Decaf Espresso,Decaf
10/1/2011,116,West,CA,Coffee,Amaretto,Regular
10/1/2011,693,West,CA,Coffee,Columbian,Regular
10/1/2011,139,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,509,West,CA,Espresso,Caffe Latte,Regular
10/1/2011,637,West,NV,Tea,Darjeeling,Regular
10/1/2011,509,West,NV,Tea,Earl Grey,Regular
10/1/2011,22,West,NV,Tea,Green Tea,Regular
10/1/2011,318,West,NV,Herbal Tea,Chamomile,Decaf
10/1/2011,391,West,NV,Herbal Tea,Lemon,Decaf
10/1/2011,318,West,NV,Herbal Tea,Mint,Decaf
10/1/2011,55,West,NV,Espresso,Caffe Mocha,Regular
10/1/2011,62,West,NV,Espresso,Decaf Espresso,Decaf
10/1/2011,82,West,NV,Coffee,Columbian,Regular
10/1/2011,72,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/2011,46,West,NV,Espresso,Caffe Latte,Regular
10/1/2011,56,West,OR,Tea,Darjeeling,Regular
10/1/2011,218,West,OR,Tea,Earl Grey,Regular
10/1/2011,232,West,OR,Tea,Green Tea,Regular
10/1/2011,65,West,OR,Herbal Tea,Chamomile,Decaf
10/1/2011,218,West,OR,Herbal Tea,Lemon,Decaf
10/1/2011,128,West,OR,Espresso,Caffe Latte,Regular
10/1/2011,131,West,OR,Espresso,Caffe Mocha,Regular
10/1/2011,343,West,OR,Espresso,Decaf Espresso,Decaf
10/1/2011,130,West,OR,Coffee,Amaretto,Regular
10/1/2011,153,West,OR,Coffee,Columbian,Regular
10/1/2011,114,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/2011,169,West,WA,Tea,Darjeeling,Regular
10/1/2011,120,West,WA,Tea,Earl Grey,Regular
10/1/2011,153,West,WA,Tea,Green Tea,Regular
10/1/2011,334,West,WA,Herbal Tea,Chamomile,Decaf
10/1/2011,127,West,WA,Herbal Tea,Lemon,Decaf
10/1/2011,54,West,WA,Espresso,Caffe Latte,Regular
10/1/2011,134,West,WA,Espresso,Caffe Mocha,Regular
10/1/2011,185,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2011,178,West,WA,Coffee,Columbian,Regular
10/1/2011,245,West,WA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,387,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/2011,133,Central,CO,Herbal Tea,Lemon,Decaf
11/1/2011,147,Central,CO,Herbal Tea,Mint,Decaf
11/1/2011,132,Central,CO,Tea,Darjeeling,Regular
11/1/2011,133,Central,CO,Tea,Earl Grey,Regular
11/1/2011,213,Central,CO,Tea,Green Tea,Regular
11/1/2011,131,Central,CO,Espresso,Caffe Mocha,Regular
11/1/2011,201,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/2011,309,Central,CO,Coffee,Amaretto,Regular
11/1/2011,98,Central,CO,Coffee,Columbian,Regular
11/1/2011,211,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/2011,309,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/2011,98,Central,IL,Herbal Tea,Lemon,Decaf
11/1/2011,211,Central,IL,Herbal Tea,Mint,Decaf
11/1/2011,131,Central,IL,Tea,Darjeeling,Regular
11/1/2011,201,Central,IL,Tea,Earl Grey,Regular
11/1/2011,567,Central,IL,Espresso,Caffe Mocha,Regular
11/1/2011,451,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/2011,439,Central,IL,Coffee,Columbian,Regular
11/1/2011,296,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/2011,567,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/2011,296,Central,IA,Herbal Tea,Lemon,Decaf
11/1/2011,451,Central,IA,Tea,Darjeeling,Regular
11/1/2011,581,Central,IA,Tea,Earl Grey,Regular
11/1/2011,60,Central,IA,Espresso,Caffe Mocha,Regular
11/1/2011,46,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/2011,42,Central,IA,Coffee,Amaretto,Regular
11/1/2011,68,Central,IA,Coffee,Columbian,Regular
11/1/2011,25,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,113,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/2011,130,Central,MO,Herbal Tea,Lemon,Decaf
11/1/2011,87,Central,MO,Tea,Darjeeling,Regular
11/1/2011,81,Central,MO,Tea,Earl Grey,Regular
11/1/2011,79,Central,MO,Tea,Green Tea,Regular
11/1/2011,141,Central,MO,Espresso,Caffe Mocha,Regular
11/1/2011,86,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/2011,196,Central,MO,Coffee,Columbian,Regular
11/1/2011,160,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/2011,85,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/2011,94,Central,OH,Herbal Tea,Lemon,Decaf
11/1/2011,210,Central,OH,Tea,Darjeeling,Regular
11/1/2011,261,Central,OH,Tea,Earl Grey,Regular
11/1/2011,387,Central,OH,Espresso,Caffe Mocha,Regular
11/1/2011,132,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/2011,147,Central,OH,Coffee,Amaretto,Regular
11/1/2011,121,Central,OH,Coffee,Columbian,Regular
11/1/2011,133,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/2011,150,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/2011,83,Central,WI,Herbal Tea,Lemon,Decaf
11/1/2011,128,Central,WI,Tea,Darjeeling,Regular
11/1/2011,157,Central,WI,Tea,Earl Grey,Regular
11/1/2011,175,Central,WI,Espresso,Caffe Mocha,Regular
11/1/2011,55,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/2011,129,Central,WI,Coffee,Amaretto,Regular
11/1/2011,239,Central,WI,Coffee,Columbian,Regular
11/1/2011,192,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/2011,196,East,CT,Herbal Tea,Lemon,Decaf
11/1/2011,160,East,CT,Herbal Tea,Mint,Decaf
11/1/2011,141,East,CT,Tea,Darjeeling,Regular
11/1/2011,96,East,CT,Tea,Green Tea,Regular
11/1/2011,157,East,CT,Espresso,Caffe Mocha,Regular
11/1/2011,132,East,CT,Espresso,Decaf Espresso,Decaf
11/1/2011,346,East,CT,Coffee,Columbian,Regular
11/1/2011,55,East,FL,Herbal Tea,Chamomile,Decaf
11/1/2011,129,East,FL,Herbal Tea,Lemon,Decaf
11/1/2011,175,East,FL,Herbal Tea,Mint,Decaf
11/1/2011,75,East,FL,Tea,Darjeeling,Regular
11/1/2011,83,East,FL,Tea,Green Tea,Regular
11/1/2011,239,East,FL,Espresso,Caffe Mocha,Regular
11/1/2011,192,East,FL,Espresso,Decaf Espresso,Decaf
11/1/2011,210,East,FL,Coffee,Columbian,Regular
11/1/2011,261,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/2011,132,East,MA,Herbal Tea,Lemon,Decaf
11/1/2011,94,East,MA,Tea,Darjeeling,Regular
11/1/2011,85,East,MA,Tea,Green Tea,Regular
11/1/2011,128,East,MA,Espresso,Caffe Mocha,Regular
11/1/2011,387,East,MA,Espresso,Regular Espresso,Regular
11/1/2011,484,East,MA,Coffee,Columbian,Regular
11/1/2011,79,East,NH,Herbal Tea,Lemon,Decaf
11/1/2011,42,East,NH,Tea,Darjeeling,Regular
11/1/2011,46,East,NH,Tea,Green Tea,Regular
11/1/2011,113,East,NH,Espresso,Caffe Mocha,Regular
11/1/2011,81,East,NH,Espresso,Regular Espresso,Regular
11/1/2011,120,East,NH,Coffee,Amaretto,Regular
11/1/2011,116,East,NH,Coffee,Columbian,Regular
11/1/2011,614,East,NY,Herbal Tea,Lemon,Decaf
11/1/2011,171,East,NY,Herbal Tea,Mint,Decaf
11/1/2011,211,East,NY,Tea,Darjeeling,Regular
11/1/2011,309,East,NY,Tea,Earl Grey,Regular
11/1/2011,131,East,NY,Tea,Green Tea,Regular
11/1/2011,65,East,NY,Espresso,Caffe Mocha,Regular
11/1/2011,719,East,NY,Espresso,Regular Espresso,Regular
11/1/2011,664,East,NY,Coffee,Columbian,Regular
11/1/2011,246,South,LA,Herbal Tea,Chamomile,Decaf
11/1/2011,196,South,LA,Herbal Tea,Lemon,Decaf
11/1/2011,123,South,LA,Coffee,Columbian,Regular
11/1/2011,83,South,LA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,157,South,LA,Espresso,Caffe Latte,Regular
11/1/2011,150,South,LA,Espresso,Caffe Mocha,Regular
11/1/2011,128,South,LA,Espresso,Decaf Espresso,Decaf
11/1/2011,42,South,NM,Herbal Tea,Chamomile,Decaf
11/1/2011,68,South,NM,Herbal Tea,Lemon,Decaf
11/1/2011,116,South,NM,Coffee,Columbian,Regular
11/1/2011,130,South,NM,Coffee,Decaf Irish Cream,Decaf
11/1/2011,81,South,NM,Espresso,Caffe Latte,Regular
11/1/2011,113,South,NM,Espresso,Caffe Mocha,Regular
11/1/2011,87,South,NM,Espresso,Decaf Espresso,Decaf
11/1/2011,129,South,OK,Herbal Tea,Chamomile,Decaf
11/1/2011,239,South,OK,Herbal Tea,Lemon,Decaf
11/1/2011,213,South,OK,Coffee,Columbian,Regular
11/1/2011,94,South,OK,Coffee,Decaf Irish Cream,Decaf
11/1/2011,261,South,OK,Espresso,Caffe Latte,Regular
11/1/2011,85,South,OK,Espresso,Caffe Mocha,Regular
11/1/2011,210,South,OK,Espresso,Decaf Espresso,Decaf
11/1/2011,147,South,TX,Herbal Tea,Chamomile,Decaf
11/1/2011,121,South,TX,Herbal Tea,Lemon,Decaf
11/1/2011,522,South,TX,Coffee,Columbian,Regular
11/1/2011,98,South,TX,Coffee,Decaf Irish Cream,Decaf
11/1/2011,201,South,TX,Espresso,Caffe Latte,Regular
11/1/2011,309,South,TX,Espresso,Caffe Mocha,Regular
11/1/2011,131,South,TX,Espresso,Decaf Espresso,Decaf
11/1/2011,113,West,UT,Tea,Darjeeling,Regular
11/1/2011,87,West,UT,Tea,Earl Grey,Regular
11/1/2011,81,West,UT,Tea,Green Tea,Regular
11/1/2011,120,West,UT,Herbal Tea,Chamomile,Decaf
11/1/2011,116,West,UT,Herbal Tea,Lemon,Decaf
11/1/2011,130,West,UT,Herbal Tea,Mint,Decaf
11/1/2011,246,West,UT,Espresso,Caffe Mocha,Regular
11/1/2011,141,West,UT,Espresso,Decaf Espresso,Decaf
11/1/2011,160,West,UT,Coffee,Amaretto,Regular
11/1/2011,132,West,UT,Coffee,Columbian,Regular
11/1/2011,196,West,UT,Coffee,Decaf Irish Cream,Decaf
11/1/2011,86,West,UT,Espresso,Caffe Latte,Regular
11/1/2011,309,West,CA,Tea,Darjeeling,Regular
11/1/2011,131,West,CA,Tea,Earl Grey,Regular
11/1/2011,201,West,CA,Tea,Green Tea,Regular
11/1/2011,211,West,CA,Herbal Tea,Chamomile,Decaf
11/1/2011,522,West,CA,Herbal Tea,Lemon,Decaf
11/1/2011,98,West,CA,Herbal Tea,Mint,Decaf
11/1/2011,308,West,CA,Espresso,Caffe Mocha,Regular
11/1/2011,567,West,CA,Espresso,Decaf Espresso,Decaf
11/1/2011,124,West,CA,Coffee,Amaretto,Regular
11/1/2011,664,West,CA,Coffee,Columbian,Regular
11/1/2011,156,West,CA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,451,West,CA,Espresso,Caffe Latte,Regular
11/1/2011,567,West,NV,Tea,Darjeeling,Regular
11/1/2011,451,West,NV,Tea,Earl Grey,Regular
11/1/2011,34,West,NV,Tea,Green Tea,Regular
